yearArticle, authorArticle, year, authorFirst, authorLast, authors, article, number, line
"2018","Yang, Lei","2013","Korgesaar M","Korgesaar M","Korgesaar M","18","1","Korgesaar M, 2013, INT J SOLIDS STRUCT, V50, P3911, DOI 10.1016/j.ijsolstr.2013.07.027."
"2018","Yang, Lei","2014","Korgesaar M.","Korgesaar M.","Korgesaar M.","18","1","Korgesaar M., 2014, P ASME 2014 33 INT C."
"2018","Yang, Lei","2014","Korgesaar M","Korgesaar M","Korgesaar M","18","1","Korgesaar M, 2014, MAR STRUCT, V38, P1, DOI 10.1016/j.marstruc.2014.05.001."
"2018","Yang, Lei","2010","Ringsberg JW","Ringsberg JW","Ringsberg JW","18","1","Ringsberg JW, 2010, SHIPS OFFSHORE STRUC, V5, P51, DOI 10.1080/17445300903088707."
"2018","Yang, Lei","1952","SWIFT HW","SWIFT HW","SWIFT HW","18","1","SWIFT HW, 1952, J MECH PHYS SOLIDS, V1, P1, DOI 10.1016/0022-5096(52)90002-1."
"2018","Yang, Lei","2014","Walters CL","Walters CL","Walters CL","18","1","Walters CL, 2014, INT J CRASHWORTHINES, V19, P1, DOI 10.1080/13588265.2013.825366."
"2018","Yang, Lei","2000","Wang G","Wang G","Wang G","18","1","Wang G, 2000, MAR STRUCT, V13, P147, DOI DOI 10.1016/S0951-8339(00)00036-8."
"2018","Yang, Lei","2015","Werner B","Werner B","Werner B","18","1","Werner B, 2015, ENG FAIL ANAL, V58, P351, DOI 10.1016/j.engfailanal.2015.04.021."
"2018","Yang, Lei","2005","Wierzbicki T","Wierzbicki T","Wierzbicki T","18","1","Wierzbicki T, 2005, INT J MECH SCI, V47, P719, DOI 10.1016/j.ijmecsci.2005.03.003."
"2018","Yang, Lei","2005","Yamada Y","Yamada Y","Yamada Y","18","1","Yamada Y, 2005, INT OFFSHORE POLAR E, P604."
"2018","Andersson, Claes","2008","Aldrich HE","Aldrich HE","Aldrich HE","19","1","Aldrich HE, 2008, J EVOL ECON, V18, P577, DOI 10.1007/s00191-008-0110-z."
"2018","Andersson, Claes","1972","ANDERSON PW","ANDERSON PW","ANDERSON PW","19","1","ANDERSON PW, 1972, SCIENCE, V177, P393, DOI 10.1126/science.177.4047.393."
"2018","Andersson, Claes","2013","Andersson C.","Andersson C.","Andersson C.","19","1","Andersson C., 2013, PALEOANTHROPOLOGY, P88, DOI DOI 10.4207/PA.2013.ART81."
"2018","Andersson, Claes","2014","Andersson C","Andersson C","Andersson C","19","1","Andersson C, 2014, FUTURES, V63, P145, DOI 10.1016/j.futures.2014.07.003."
"2018","Andersson, Claes","2014","Andersson C","Andersson C","Andersson C","19","1","Andersson C, 2014, CURR ANTHROPOL, V55, P154, DOI 10.1086/675692."
"2018","Andersson, Claes","2011","Andersson C","Andersson C","Andersson C","19","1","Andersson C, 2011, J ECON BEHAV ORGAN, V80, P657, DOI 10.1016/j.jebo.2011.06.027."
"2018","Andersson, Claes","1998","{[}Anonymous]","{[}Anonymous]","{[}Anonymous]","19","1","{[}Anonymous], 1998, HUMAN CHOICE CLIMATE."
"2018","Andersson, Claes","2014","Anton SC","Anton SC","Anton SC","19","1","Anton SC, 2014, SCIENCE, V345, P45, DOI 10.1126/science.1236828."
"2018","Andersson, Claes","2011","Archibald JM","Archibald JM","Archibald JM","19","1","Archibald JM, 2011, SYMBIOSIS, V54, P69, DOI 10.1007/s13199-011-0129-z."
"2018","Andersson, Claes","2015","Bai X","Bai X","Bai X","19","1","Bai X, 2015, GLOBAL ENV CHANGE."
"2018","Andersson, Claes","2012","Ball P.","Ball P.","Ball P.","19","1","Ball P., 2012, WHY SOC IS COMPLEX M."
"2018","Andersson, Claes","1997","Bedau M. A.","Bedau M. A.","Bedau M. A.","19","1","Bedau M. A., 1997, WEAK EMERGENCE PHILO, V11, P375."
"2018","Andersson, Claes","2009","Beddoe R","Beddoe R","Beddoe R","19","1","Beddoe R, 2009, P NATL ACAD SCI USA, V106, P2483, DOI 10.1073/pnas.0812570106."
"2018","Andersson, Claes","2002","Berkhout F","Berkhout F","Berkhout F","19","1","Berkhout F, 2002, GLOBAL ENVIRON CHANG, V12, P1, DOI 10.1016/S0959-3780(01)00025-5."
"2018","Andersson, Claes","2010","Bonifati G","Bonifati G","Bonifati G","19","1","Bonifati G, 2010, ECON INNOV NEW TECH, V19, P743, DOI 10.1080/10438599.2010.511455."
"2018","Andersson, Claes","1987","BOX GEP","BOX GEP","BOX GEP","19","1","BOX GEP, 1987, EMPIRICAL MODEL BUIL."
"2018","Andersson, Claes","Vacio","Brown V. A.","Brown V. A.","Brown V. A.","19","1","Brown V. A., TACKLING WICKED PROB."
"2018","Andersson, Claes","2013","Byrne D.","Byrne D.","Byrne D.","19","1","Byrne D., 2013, COMPLEXITY THEORY SO."
"2018","Andersson, Claes","2008","Callaghan G.","Callaghan G.","Callaghan G.","19","1","Callaghan G., 2008, EVALUATION, V14, P399."
"2018","Andersson, Claes","1965","Campbell Donald T.","Campbell Donald T.","Campbell Donald T.","19","1","Campbell Donald T., 1965, SOCIAL CHANGE DEV AR, P26."
"2018","Andersson, Claes","2009","Castellani B","Castellani B","Castellani B","19","1","Castellani B, 2009, UNDERST COMPLEX SYST, P1."
"2018","Andersson, Claes","2014","Castree N","Castree N","Castree N","19","1","Castree N, 2014, NAT CLIM CHANGE, V4, P763, DOI 10.1038/NCLIMATE2339."
"2018","Andersson, Claes","2011","Clastres C","Clastres C","Clastres C","19","1","Clastres C, 2011, ENERG POLICY, V39, P5399, DOI 10.1016/j.enpol.2011.05.024."
"2018","Andersson, Claes","2002","Corning P. A.","Corning P. A.","Corning P. A.","19","1","Corning P. A., 2002, Complexity, V7, P18, DOI 10.1002/cplx.10043."
"2018","Andersson, Claes","2005","Coyne R","Coyne R","Coyne R","19","1","Coyne R, 2005, DESIGN STUD, V26, P5, DOI 10.1016/j.destud.2004.06.005."
"2018","Andersson, Claes","2005","CVITANOVIC P","CVITANOVIC P","CVITANOVIC P","19","1","CVITANOVIC P, 2005, CHAOS CLASSICAL QUAN."
"2018","Andersson, Claes","2015","Darbellay F","Darbellay F","Darbellay F","19","1","Darbellay F, 2015, FUTURES, V65, P163, DOI 10.1016/j.futures.2014.10.009."
"2018","Andersson, Claes","2006","Davidson EH","Davidson EH","Davidson EH","19","1","Davidson EH, 2006, SCIENCE, V311, P796, DOI 10.1126/science.1113832."
"2018","Andersson, Claes","1996","Dreborg KH","Dreborg KH","Dreborg KH","19","1","Dreborg KH, 1996, FUTURES, V28, P813, DOI 10.1016/S0016-3287(96)00044-4."
"2018","Andersson, Claes","2008","Erdi P.","Erdi P.","Erdi P.","19","1","Erdi P., 2008, COMPLEXITY EXPLAINED."
"2018","Andersson, Claes","2013","Erwin D. H","Erwin D. H","Erwin D. H","19","1","Erwin D. H, 2013, CAMBRIAN EXPLOSION G."
"2018","Andersson, Claes","2015","Erwin DH","Erwin DH","Erwin DH","19","1","Erwin DH, 2015, PALEOBIOLOGY, V41, P1, DOI 10.1017/pab.2014.2."
"2018","Andersson, Claes","1959","Feynman R. P.","Feynman R. P.","Feynman R. P.","19","1","Feynman R. P., 1959, ENG SCI, V23, P22, DOI 10.1109/84.128057."
"2018","Andersson, Claes","2010","Folke C.","Folke C.","Folke C.","19","1","Folke C., 2010, ADAPTABILITY TRANSFO, V15."
"2018","Andersson, Claes","1993","FUNTOWICZ SO","FUNTOWICZ SO","FUNTOWICZ SO","19","1","FUNTOWICZ SO, 1993, FUTURES, V25, P739, DOI 10.1016/0016-3287(93)90022-L."
"2018","Andersson, Claes","2011","Geels FW","Geels FW","Geels FW","19","1","Geels FW, 2011, ENVIRON INNOV SOC TR, V1, P24, DOI 10.1016/j.eist.2011.02.002."
"2018","Andersson, Claes","2005","Geels FW","Geels FW","Geels FW","19","1","Geels FW, 2005, TECHNOL ANAL STRATEG, V17, P445, DOI 10.1080/09537320500357319."
"2018","Andersson, Claes","2002","Geels FW","Geels FW","Geels FW","19","1","Geels FW, 2002, RES POLICY, V31, P1257, DOI 10.1016/S0048-7333(02)00062-8."
"2018","Andersson, Claes","2000","Gintis H.","Gintis H.","Gintis H.","19","1","Gintis H., 2000, GAME THEORY EVOLVING."
"2018","Andersson, Claes","2001","Gunderson L.","Gunderson L.","Gunderson L.","19","1","Gunderson L., 2001, PANARCHY UNDERSTANDI."
"2018","Andersson, Claes","2013","Haasnoot M","Haasnoot M","Haasnoot M","19","1","Haasnoot M, 2013, GLOBAL ENVIRON CHANG, V23, P485, DOI 10.1016/j.gloenvcha.2012.12.006."
"2018","Andersson, Claes","2016","Hamari J","Hamari J","Hamari J","19","1","Hamari J, 2016, J ASSOC INF SCI TECH, V67, P2047, DOI 10.1002/asi.23552."
"2018","Andersson, Claes","2015","Hanschen ER","Hanschen ER","Hanschen ER","19","1","Hanschen ER, 2015, ADV MAR GENOMICS, V2, P165, DOI 10.1007/978-94-017-9642-2\_9."
"2018","Andersson, Claes","2013","Helbing D","Helbing D","Helbing D","19","1","Helbing D, 2013, NATURE, V497, P51, DOI 10.1038/nature12047."
"2018","Andersson, Claes","2004","Hodgson GM","Hodgson GM","Hodgson GM","19","1","Hodgson GM, 2004, J EVOL ECON, V14, P281, DOI 10.1007/s00191-004-0192-1."
"2018","Andersson, Claes","1998","Holland J.","Holland J.","Holland J.","19","1","Holland J., 1998, EMERGENCE CHAOS ORDE."
"2018","Andersson, Claes","2001","Holling CS","Holling CS","Holling CS","19","1","Holling CS, 2001, ECOSYSTEMS, V4, P390, DOI 10.1007/s10021-001-0101-5."
"2018","Andersson, Claes","2000","Holmberg J","Holmberg J","Holmberg J","19","1","Holmberg J, 2000, INT J SUST DEV WORLD, V7, P291, DOI 10.1080/13504500009470049."
"2018","Andersson, Claes","1986","HUGHES TP","HUGHES TP","HUGHES TP","19","1","HUGHES TP, 1986, SOC STUD SCI, V16, P281, DOI 10.1177/0306312786016002004."
"2018","Andersson, Claes","2011","Johnson AD","Johnson AD","Johnson AD","19","1","Johnson AD, 2011, REPRODUCTION, V141, P291, DOI 10.1530/REP-10-0474."
"2018","Andersson, Claes","1996","Kauffman B. Y. S","Kauffman B. Y. S","Kauffman B. Y. S","19","1","Kauffman B. Y. S, 1996, COMPLEXITY, V2, P16."
"2018","Andersson, Claes","2000","Kauffman S.","Kauffman S.","Kauffman S.","19","1","Kauffman S., 2000, INVESTIGATIONS."
"2018","Andersson, Claes","2012","Klosterman RE","Klosterman RE","Klosterman RE","19","1","Klosterman RE, 2012, ENVIRON PLANN B, V39, P1, DOI 10.1068/b38155."
"2018","Andersson, Claes","1997","Lane D.A.","Lane D.A.","Lane D.A.","19","1","Lane D.A., 1997, EC EVOLVING COMPLEX, P169, DOI DOI 10.1201/9780429496639-7."
"2018","Andersson, Claes","2005","Lane DA","Lane DA","Lane DA","19","1","Lane DA, 2005, J EVOL ECON, V15, P3, DOI 10.1007/s00191-004-0227-7."
"2018","Andersson, Claes","2006","Lane D","Lane D","Lane D","19","1","Lane D, 2006, METHODS SER, V3, P81."
"2018","Andersson, Claes","2009","Lane D","Lane D","Lane D","19","1","Lane D, 2009, METHODS SER, V7, P11, DOI 10.1007/978-1-4020-9663-1\_2."
"2018","Andersson, Claes","2016","Lane DA","Lane DA","Lane DA","19","1","Lane DA, 2016, PHILOS T R SOC B, V371, DOI 10.1098/rstb.2015.0194."
"2018","Andersson, Claes","2011","Lane DA","Lane DA","Lane DA","19","1","Lane DA, 2011, HANDBOOK ON THE ECONOMIC COMPLEXITY OF TECHNOLOGICAL CHANGE, P63."
"2018","Andersson, Claes","2015","Laubichler MD","Laubichler MD","Laubichler MD","19","1","Laubichler MD, 2015, J EXP ZOOL PART B, V324, P565, DOI 10.1002/jez.b.22631."
"2018","Andersson, Claes","2015","Lawrence RJ","Lawrence RJ","Lawrence RJ","19","1","Lawrence RJ, 2015, FUTURES, V65, P1, DOI 10.1016/j.futures.2014.11.007."
"2018","Andersson, Claes","2007","Leach M","Leach M","Leach M","19","1","Leach M, 2007, PATHWAYS SUSTAINABIL."
"2018","Andersson, Claes","2010","Leach M","Leach M","Leach M","19","1","Leach M, 2010, GLOBAL ENVIRON CHANG, V20, P369, DOI 10.1016/j.gloenvcha.2009.11.008."
"2018","Andersson, Claes","2015","Ledford H","Ledford H","Ledford H","19","1","Ledford H, 2015, NATURE, V525, P308, DOI 10.1038/525308a."
"2018","Andersson, Claes","2014","Leland K. N","Leland K. N","Leland K. N","19","1","Leland K. N, 2014, ENVIRON INNOV SOC TR, P1."
"2018","Andersson, Claes","2008","Lenton TM","Lenton TM","Lenton TM","19","1","Lenton TM, 2008, P NATL ACAD SCI USA, V105, P1786, DOI 10.1073/pnas.0705414105."
"2018","Andersson, Claes","1968","LEVINS RICHARD","LEVINS RICHARD","LEVINS RICHARD","19","1","LEVINS RICHARD, 1968."
"2018","Andersson, Claes","2008","Liu CC","Liu CC","Liu CC","19","1","Liu CC, 2008, COMPUT EDUC, V50, P627, DOI 10.1016/j.compedu.2006.07.002."
"2018","Andersson, Claes","2006","Loorbach D","Loorbach D","Loorbach D","19","1","Loorbach D, 2006, ENVIRON POLICY, V44, P187."
"2018","Andersson, Claes","2010","Loorbach D","Loorbach D","Loorbach D","19","1","Loorbach D, 2010, GOVERNANCE, V23, P161, DOI 10.1111/j.1468-0491.2009.01471.x."
"2018","Andersson, Claes","2007","Marcot JD","Marcot JD","Marcot JD","19","1","Marcot JD, 2007, PALEOBIOLOGY, V33, P182, DOI 10.1666/06028.1."
"2018","Andersson, Claes","1970","Margulis L","Margulis L","Margulis L","19","1","Margulis L, 1970, ORIGIN EUKARYOTIC CE."
"2018","Andersson, Claes","2012","Markard J","Markard J","Markard J","19","1","Markard J, 2012, RES POLICY, V41, P955, DOI 10.1016/j.respol.2012.02.013."
"2018","Andersson, Claes","2011","Marshall F","Marshall F","Marshall F","19","1","Marshall F, 2011, CURR ANTHROPOL, V52, pS397, DOI 10.1086/658389."
"2018","Andersson, Claes","1993","Mayr E.","Mayr E.","Mayr E.","19","1","Mayr E., 1993, CONCEPTUAL ISSUES EV, P157."
"2018","Andersson, Claes","2006","Michod RE","Michod RE","Michod RE","19","1","Michod RE, 2006, J THEOR BIOL, V239, P257, DOI 10.1016/j.jtbi.2005.08.043."
"2018","Andersson, Claes","2003","Michod RE","Michod RE","Michod RE","19","1","Michod RE, 2003, INTEGR COMP BIOL, V43, P64, DOI 10.1093/icb/43.1.64."
"2018","Andersson, Claes","2007","Morin Edgar","Morin Edgar","Morin Edgar","19","1","Morin Edgar, 2007, WORLDVIEWS SCI US PH, P5, DOI DOI 10.1142/9789812707420\_0002."
"2018","Andersson, Claes","2012","Moritz R","Moritz R","Moritz R","19","1","Moritz R, 2012, BEES SUPERORGANISMS."
"2018","Andersson, Claes","2009","Moya-Sola S","Moya-Sola S","Moya-Sola S","19","1","Moya-Sola S, 2009, P NATL ACAD SCI USA, V106, P9601, DOI 10.1073/pnas.0811730106."
"2018","Andersson, Claes","2013","Nickerson J","Nickerson J","Nickerson J","19","1","Nickerson J, 2013, TACKLING WICKED GOVT."
"2018","Andersson, Claes","2006","Olsson P","Olsson P","Olsson P","19","1","Olsson P, 2006, ECOL SOC, V11, DOI 10.5751/ES-01595-110118."
"2018","Andersson, Claes","1990","ORTON JD","ORTON JD","ORTON JD","19","1","ORTON JD, 1990, ACAD MANAGE REV, V15, P203, DOI 10.2307/258154."
"2018","Andersson, Claes","1978","Oster G.F.","Oster G.F.","Oster G.F.","19","1","Oster G.F., 1978, Monographs in Population Biology, pi."
"2018","Andersson, Claes","1990","Ostrom E.","Ostrom E.","Ostrom E.","19","1","Ostrom E., 1990, GOVERNING COMMONS, DOI DOI 10.1017/CBO9781316423936."
"2018","Andersson, Claes","1967","Polanyi M","Polanyi M","Polanyi M","19","1","Polanyi M, 1967, PERSONAL KNOWLEDGE P."
"2018","Andersson, Claes","2006","Quist J","Quist J","Quist J","19","1","Quist J, 2006, FUTURES, V38, P1027, DOI 10.1016/j.futures.2006.02.010."
"2018","Andersson, Claes","2012","Read D.","Read D.","Read D.","19","1","Read D., 2012, CULTURE MAKES US HUM."
"2018","Andersson, Claes","2006","Reinert H","Reinert H","Reinert H","19","1","Reinert H, 2006, CREATIVE DESTRUCTION, P55."
"2018","Andersson, Claes","1973","RITTEL HWJ","RITTEL HWJ","RITTEL HWJ","19","1","RITTEL HWJ, 1973, POLICY SCI, V4, P155, DOI 10.1007/BF01405730."
"2018","Andersson, Claes","2015","Rodl M","Rodl M","Rodl M","19","1","Rodl M, 2015, INT SUST TRANS C 201."
"2018","Andersson, Claes","2010","Russell JY","Russell JY","Russell JY","19","1","Russell JY, 2010, TACKLING WICKED PROB, P31."
"2018","Andersson, Claes","2013","Sacanna S","Sacanna S","Sacanna S","19","1","Sacanna S, 2013, SOFT MATTER, V9, P8096, DOI 10.1039/c3sm50500f."
"2018","Andersson, Claes","2011","Sanden BA","Sanden BA","Sanden BA","19","1","Sanden BA, 2011, RES POLICY, V40, P403, DOI 10.1016/j.respol.2010.12.005."
"2018","Andersson, Claes","2005","Sawyer Robert Keith","Sawyer Robert Keith","Sawyer Robert Keith","19","1","Sawyer Robert Keith, 2005, SOCIAL EMERGENCE SOC."
"2018","Andersson, Claes","2005","Schiffer MB","Schiffer MB","Schiffer MB","19","1","Schiffer MB, 2005, AM ANTIQUITY, V70, P485, DOI 10.2307/40035310."
"2018","Andersson, Claes","1976","Schumpeter J.","Schumpeter J.","Schumpeter J.","19","1","Schumpeter J., 1976, CAPITALISM SOCIALISM."
"2018","Andersson, Claes","1977","Simon H. A.","Simon H. A.","Simon H. A.","19","1","Simon H. A., 1977, MODELS OF DISCOVERY, V54, P304."
"2018","Andersson, Claes","1996","SIMON HA","SIMON HA","SIMON HA","19","1","SIMON HA, 1996, SCI ARTIFICIAL."
"2018","Andersson, Claes","1962","Simon Herbert A.","Simon Herbert A.","Simon Herbert A.","19","1","Simon Herbert A., 1962, Proceedings of the American Philosophical Society, V106, P467, DOI DOI 10.1080/14759550302804."
"2018","Andersson, Claes","2005","Slack J","Slack J","Slack J","19","1","Slack J, 2005, ESSENTIAL DEV BIOL."
"2018","Andersson, Claes","2000","Stankiewicz Rikard","Stankiewicz Rikard","Stankiewicz Rikard","19","1","Stankiewicz Rikard, 2000, TECHNOLOGICAL INNOVA, P234."
"2018","Andersson, Claes","2015","Steffen W","Steffen W","Steffen W","19","1","Steffen W, 2015, ANTHROPOCENE REV, V2, P81, DOI 10.1177/2053019614564785."
"2018","Andersson, Claes","2015","Steffen W","Steffen W","Steffen W","19","1","Steffen W, 2015, SCIENCE, V347, DOI 10.1126/science.1259855."
"2018","Andersson, Claes","1978","Strauss A.","Strauss A.","Strauss A.","19","1","Strauss A., 1978, STUDIES SYMBOLIC INT, V1, P119, DOI DOI 10.4324/9780203794487-18."
"2018","Andersson, Claes","1963","Strauss A","Strauss A","Strauss A","19","1","Strauss A, 1963, HOSP MODERN SOC, V147, pb52."
"2018","Andersson, Claes","2005","Surowiecki J.","Surowiecki J.","Surowiecki J.","19","1","Surowiecki J., 2005, WISDOM CROWDS."
"2018","Andersson, Claes","2015","Turnheim B","Turnheim B","Turnheim B","19","1","Turnheim B, 2015, GLOBAL ENVIRON CHANG, V35, P239, DOI 10.1016/j.gloenvcha.2015.08.010."
"2018","Andersson, Claes","2010","Turnpenny J.","Turnpenny J.","Turnpenny J.","19","1","Turnpenny J., 2010, TECHNOLOGY HUMAN VAL, V36, P287."
"2018","Andersson, Claes","1975","UTTERBACK JM","UTTERBACK JM","UTTERBACK JM","19","1","UTTERBACK JM, 1975, OMEGA-INT J MANAGE S, V3, P639, DOI 10.1016/0305-0483(75)90068-7."
"2018","Andersson, Claes","2008","Wande M.","Wande M.","Wande M.","19","1","Wande M., 2008, BIOL INSPIRED OPTIMI."
"2018","Andersson, Claes","2002","Whitesides GM","Whitesides GM","Whitesides GM","19","1","Whitesides GM, 2002, SCIENCE, V295, P2418, DOI 10.1126/science.1070821."
"2018","Andersson, Claes","1975","Wimsatt W. C.","Wimsatt W. C.","Wimsatt W. C.","19","1","Wimsatt W. C., 1975, BOSTON STUDIES PHILO, P174, DOI DOI 10.1007/978-94-010-1829-6\_8."
"2018","Andersson, Claes","1994","Wimsatt W. C.","Wimsatt W. C.","Wimsatt W. C.","19","1","Wimsatt W. C., 1994, CANADIAN J PHILOS, V20, P207, DOI {[}DOI 10.1080/00455091.1994.10717400, 10.1080/004550-91.1994.10717400]."
"2018","Andersson, Claes","2002","Wimsatt WC","Wimsatt WC","Wimsatt WC","19","1","Wimsatt WC, 2002, PHILOS SCI, V69, pS12, DOI 10.1086/341764."
"2018","Andersson, Claes","2014","Wise RM","Wise RM","Wise RM","19","1","Wise RM, 2014, GLOBAL ENVIRON CHANG, V28, P325, DOI 10.1016/j.gloenvcha.2013.12.002."
"2018","Andersson, Claes","2006","Yan G","Yan G","Yan G","19","1","Yan G, 2006, PHYS REV E, V73, DOI 10.1103/PhysRevE.73.046108."
"2023","Wang, Guangbin","2011","Amabili M","Amabili M","Amabili M","20","1","Amabili M, 2011, COMPOS STRUCT, V94, P207, DOI 10.1016/j.compstruct.2011.07.001."
"2023","Wang, Guangbin","1997","Ashby MF","Ashby MF","Ashby MF","20","1","Ashby MF, 1997, CELLULAR SOLIDS STRU, P175."
"2023","Wang, Guangbin","2017","Fang XQ","Fang XQ","Fang XQ","20","1","Fang XQ, 2017, COMPOS STRUCT, V160, P1191, DOI 10.1016/j.compstruct.2016.11.008."
"2023","Wang, Guangbin","2018","Ferhatoglu E","Ferhatoglu E","Ferhatoglu E","20","1","Ferhatoglu E, 2018, MECH SYST SIGNAL PR, V107, P317, DOI 10.1016/j.ymssp.2018.01.036."
"2023","Wang, Guangbin","2022","Ghafouri M","Ghafouri M","Ghafouri M","20","1","Ghafouri M, 2022, WAVE RANDOM COMPLEX, DOI 10.1080/17455030.2022.2128226."
"2023","Wang, Guangbin","2022","Karimiasl M","Karimiasl M","Karimiasl M","20","1","Karimiasl M, 2022, THIN WALL STRUCT, V175, DOI 10.1016/j.tws.2022.109164."
"2023","Wang, Guangbin","2022","Karimiasl M.","Karimiasl M.","Karimiasl M.","20","1","Karimiasl M., 2022, J VIB CONTROL."
"2023","Wang, Guangbin","2023","Li H","Li H","Li H","20","1","Li H, 2023, MECH SYST SIGNAL PR, V186, DOI 10.1016/j.ymssp.2022.109845."
"2023","Wang, Guangbin","2023","Li H","Li H","Li H","20","1","Li H, 2023, MECH ADV MATER STRUC, V30, P1368, DOI 10.1080/15376494.2022.2032886."
"2023","Wang, Guangbin","2021","Li H","Li H","Li H","20","1","Li H, 2021, MECH SYST SIGNAL PR, V156, DOI 10.1016/j.ymssp.2021.107665."
"2023","Wang, Guangbin","2021","Li H","Li H","Li H","20","1","Li H, 2021, J SOUND VIB, V496, DOI 10.1016/j.jsv.2021.115935."
"2023","Wang, Guangbin","2020","Li H","Li H","Li H","20","1","Li H, 2020, SCI PROGRESS-UK, V103, DOI 10.1177/0036850419878033."
"2023","Wang, Guangbin","2018","Li H","Li H","Li H","20","1","Li H, 2018, NONLINEAR DYNAM, V94, P2219, DOI 10.1007/s11071-018-4486-5."
"2023","Wang, Guangbin","2018","Li M","Li M","Li M","20","1","Li M, 2018, COMPOS PART A-APPL S, V107, P248, DOI 10.1016/j.compositesa.2018.01.010."
"2023","Wang, Guangbin","2018","Li XD","Li XD","Li XD","20","1","Li XD, 2018, COMPOS SCI TECHNOL, V158, P67, DOI 10.1016/j.compscitech.2018.01.042."
"2023","Wang, Guangbin","2021","Liu YF","Liu YF","Liu YF","20","1","Liu YF, 2021, NONLINEAR DYNAM, V104, P1007, DOI 10.1007/s11071-021-06358-7."
"2023","Wang, Guangbin","2012","Mohammadi F","Mohammadi F","Mohammadi F","20","1","Mohammadi F, 2012, INT J MECH SCI, V54, P156, DOI 10.1016/j.ijmecsci.2011.10.006."
"2023","Wang, Guangbin","2021","Patnaik SS","Patnaik SS","Patnaik SS","20","1","Patnaik SS, 2021, POLYM POLYM COMPOS, V29, pS1386, DOI 10.1177/09673911211052730."
"2023","Wang, Guangbin","2020","Sarrami-Foroushani S","Sarrami-Foroushani S","Sarrami-Foroushani S","20","1","Sarrami-Foroushani S, 2020, COMPUT METHOD APPL M, V371, DOI 10.1016/j.cma.2020.113311."
"2023","Wang, Guangbin","2012","Shen HS","Shen HS","Shen HS","20","1","Shen HS, 2012, COMPUT METHOD APPL M, V213, P196, DOI 10.1016/j.cma.2011.11.025."
